date,uncertainty_index,risk_index,France_index,Germany_index,Italy_index,UK_index
2012-02-10,0.056,0.037333333,0.068493151,0.082191781,0.191489362,0.129411765
2012-02-11,0.032258065,0.032258065,0,0,0,0
2012-02-12,0.036764706,0.011029412,0.111111111,0.045454545,0.2,0.034482759
2012-02-13,0.053406998,0.043278085,0.069444444,0.216666667,0.181818182,0.103092784
2012-02-14,0.050043898,0.063213345,0.14,0.117647059,0.114583333,0.122302158
2012-02-15,0.062132662,0.057094878,0.197802198,0.163636364,0.074626866,0.041666667
2012-02-16,0.055248619,0.050644567,0.14,0.044444444,0.095238095,0.088495575
2012-02-17,0.047785548,0.051282051,0.02739726,0.197183099,0.131147541,0.082474227
2012-02-18,0,0.04,0,0,0,0
2012-02-19,0.013574661,0.067873303,0.105263158,0,0,0.027027027
2012-02-20,0.048854962,0.077862595,0.130434783,0.159090909,0.142857143,0.136363636
2012-02-21,0.059615385,0.056730769,0.112676056,0.158730159,0.104166667,0.137931034
2012-02-22,0.052158273,0.059352518,0.25,0.130434783,0.177777778,0.058333333
2012-02-23,0.054590571,0.052936311,0.164705882,0.138686131,0.12244898,0.123188406
2012-02-24,0.066202091,0.053426249,0.118644068,0.10989011,0.139534884,0.125
2012-02-25,0.044247788,0.053097345,0,0,0,0
2012-02-26,0.051181102,0.078740157,0.04,0.090909091,0,0.148148148
2012-02-27,0.053278689,0.06557377,0.066666667,0.096774194,0.102564103,0.10483871
2012-02-28,0.050505051,0.054713805,0.064516129,0.099009901,0.090909091,0.066176471
2012-02-29,0.054654142,0.06233988,0.070422535,0.114285714,0.122807018,0.059701493
2012-03-01,0.03975265,0.072438163,0.045977011,0.057471264,0.063492063,0.042857143
2012-03-02,0.039443155,0.046403712,0,0.111111111,0.070175439,0.080808081
2012-03-03,0.018018018,0.063063063,0.125,0,0,0.083333333
2012-03-04,0.034042553,0.080851064,0,0,0,0.08
2012-03-05,0.066168623,0.091782284,0.230769231,0.177419355,0.192982456,0.098901099
2012-03-06,0.059103908,0.041944709,0.142857143,0.137931034,0.134328358,0.060344828
2012-03-07,0.065802592,0.0777667,0.115384615,0.149425287,0.12244898,0.096153846
2012-03-08,0.056127222,0.046772685,0.042105263,0.101010101,0.073529412,0.097014925
2012-03-09,0.0404814,0.049234136,0.048387097,0.123076923,0.163265306,0.048543689
2012-03-10,0,0.066666667,0,0,0,0
2012-03-11,0.066350711,0.066350711,0.166666667,0.052631579,0.285714286,0.08
2012-03-12,0.041331803,0.061997704,0.086956522,0.051282051,0.058823529,0.043478261
2012-03-13,0.050241546,0.070531401,0.05,0.080645161,0.016949153,0.036036036
2012-03-14,0.043599258,0.06122449,0.054054054,0.098901099,0.108108108,0.0703125
2012-03-15,0.045945946,0.074774775,0.039473684,0.098901099,0.052631579,0.05625
2012-03-16,0.058965102,0.062575211,0.12,0.0875,0.131578947,0.108910891
2012-03-17,0.033057851,0.049586777,0.1,0.2,0.1,0.066666667
2012-03-18,0.022421525,0.071748879,0,0.142857143,0,0
2012-03-19,0.042553191,0.078014184,0.156862745,0.15,0.058823529,0.08045977
2012-03-20,0.045180723,0.054216867,0.040540541,0.047058824,0.025,0.042553191
2012-03-21,0.044660194,0.052427184,0.089285714,0.081395349,0.179487179,0.048780488
2012-03-22,0.053875236,0.077504726,0.050420168,0.051094891,0.036363636,0.088709677
2012-03-23,0.040524434,0.038140644,0.046875,0.031914894,0.030769231,0.046511628
2012-03-24,0.017391304,0.060869565,0.125,0,0,0
2012-03-25,0.026086957,0.047826087,0.090909091,0.043478261,0.076923077,0.12
2012-03-26,0.04641776,0.053481332,0.015151515,0.049586777,0.085106383,0.010204082
2012-03-27,0.041171089,0.04757548,0.059701493,0.04040404,0.115384615,0.054263566
2012-03-28,0.037521815,0.054101222,0.024096386,0.075,0.12962963,0.046511628
2012-03-29,0.043062201,0.074162679,0.095238095,0.063063063,0.074074074,0.08
2012-03-30,0.053181387,0.052231719,0.098591549,0.084337349,0.06557377,0.022222222
2012-03-31,0.016260163,0.024390244,0,0,0,0
2012-04-01,0.017167382,0.034334764,0,0,0.1,0
2012-04-02,0.040078201,0.045943304,0.066666667,0.103448276,0.142857143,0.06870229
2012-04-03,0.046059365,0.078812692,0.043478261,0.061538462,0.066666667,0.099009901
2012-04-04,0.034965035,0.085914086,0.069444444,0.034883721,0.01754386,0.053571429
2012-04-05,0.039361702,0.062765957,0.045454545,0.032786885,0.023255814,0.081632653
2012-04-06,0.042813456,0.009174312,0,0.066666667,0.166666667,0.147058824
2012-04-07,0,0,0,0,0,0
2012-04-08,0.005780347,0.023121387,0,0,0,0
2012-04-09,0.012323944,0.038732394,0,0,0,0
2012-04-10,0.040618956,0.043520309,0.06779661,0.0375,0.0375,0.07
2012-04-11,0.04077472,0.043832824,0.086206897,0.125,0.133333333,0.048192771
2012-04-12,0.035882908,0.057601511,0.015625,0.096385542,0.084745763,0.045454545
2012-04-13,0.042600897,0.063901345,0.147540984,0.04109589,0.025316456,0.036144578
2012-04-14,0.026548673,0.053097345,0,0,0.166666667,0.066666667
2012-04-15,0.033755274,0.042194093,0.117647059,0.230769231,0.166666667,0
2012-04-16,0.029029029,0.038038038,0.03125,0.09375,0.127659574,0.009708738
2012-04-17,0.045578851,0.063810392,0.03125,0.11965812,0.076923077,0.06122449
2012-04-18,0.044482464,0.05132592,0.130952381,0.164948454,0.08,0.078740157
2012-04-19,0.060683761,0.039316239,0.1875,0.107526882,0.161764706,0.074766355
2012-04-20,0.046536797,0.038961039,0.118421053,0.084210526,0.234042553,0.027027027
2012-04-21,0.019230769,0.083333333,0,0,0,0
2012-04-22,0.037190083,0.037190083,0.041666667,0.033333333,0,0.051282051
2012-04-23,0.073961499,0.056737589,0.287671233,0.171428571,0.075,0.138613861
2012-04-24,0.086355786,0.04835924,0.303571429,0.233333333,0.355555556,0.114035088
2012-04-25,0.051398337,0.040060469,0.213114754,0.155555556,0.265306122,0.125925926
2012-04-26,0.045454545,0.040559441,0.097222222,0.101123596,0.145454545,0.02919708
2012-04-27,0.050091075,0.06284153,0.084745763,0.037974684,0.057471264,0.075268817
2012-04-28,0.018018018,0.027027027,0.142857143,0,0,0
2012-04-29,0.014851485,0.044554455,0,0,0,0.034482759
2012-04-30,0.041385948,0.052935515,0.054054054,0.104477612,0.072727273,0.0625
2012-05-01,0.026172301,0.050163577,0.018867925,0.064516129,0.03125,0.007692308
2012-05-02,0.046369204,0.053368329,0.155844156,0.136842105,0.254901961,0.084745763
2012-05-03,0.05267423,0.069692058,0.160493827,0.123595506,0.210526316,0.04964539
2012-05-04,0.048837209,0.05,0.15,0.166666667,0.166666667,0.086538462
2012-05-05,0.043956044,0,0.166666667,0.153846154,0.25,0.166666667
2012-05-06,0.047120419,0.020942408,0.24,0.217391304,0,0.083333333
2012-05-07,0.061500615,0.034440344,0.328125,0.117647059,0.136363636,0.083333333
2012-05-08,0.074243813,0.051329056,0.4,0.139240506,0.181818182,0.08045977
2012-05-09,0.093636364,0.049090909,0.253333333,0.233009709,0.125,0.115384615
2012-05-10,0.063380282,0.056338028,0.240506329,0.060869565,0.048780488,0.161904762
2012-05-11,0.08640553,0.070276498,0.142857143,0.178082192,0.076923077,0.034090909
2012-05-12,0.060606061,0.060606061,0,0.166666667,0,0
2012-05-13,0.112,0.056,0.333333333,0.346153846,0.076923077,0.076923077
2012-05-14,0.084016393,0.073770492,0.145833333,0.395061728,0.155555556,0.096385542
2012-05-15,0.061028771,0.056669573,0.1625,0.234234234,0.222222222,0.028301887
2012-05-16,0.079021637,0.06491063,0.208333333,0.211538462,0.266666667,0.214285714
2012-05-17,0.072356215,0.062152134,0.156862745,0.229508197,0.268292683,0.109243697
2012-05-18,0.065530799,0.049803408,0.024390244,0.090909091,0.044444444,0.091954023
2012-05-19,0.028571429,0.014285714,0,0,0,0.043478261
2012-05-20,0.068965517,0.060344828,0.285714286,0.153846154,0.166666667,0.225806452
2012-05-21,0.067738232,0.053960964,0.234042553,0.208333333,0.195121951,0.042105263
2012-05-22,0.072691552,0.074656189,0.25,0.15,0.295454545,0.089552239
2012-05-23,0.053752535,0.057809331,0.081081081,0.097560976,0.052631579,0.037037037
2012-05-24,0.074588031,0.049436253,0.114942529,0.105263158,0.086206897,0.105691057
2012-05-25,0.094272076,0.063245823,0.203389831,0.285714286,0.244897959,0.104651163
2012-05-26,0.07,0.01,0.75,0.285714286,0.166666667,0.25
2012-05-27,0.060465116,0.023255814,0.071428571,0.266666667,0.133333333,0
2012-05-28,0.048231511,0.077170418,0.051282051,0.0625,0.044444444,0.058823529
2012-05-29,0.055793991,0.056866953,0.103448276,0.142857143,0.074626866,0.043010753
2012-05-30,0.069244604,0.087230216,0.117647059,0.166666667,0.180451128,0.056603774
2012-05-31,0.068416866,0.055688146,0.161764706,0.222222222,0.287671233,0.112244898
2012-06-01,0.069506726,0.069506726,0.123287671,0.231481481,0.223880597,0.037383178
2012-06-02,0.038461538,0.046153846,0.071428571,0.117647059,0.142857143,0.04
2012-06-03,0.038277512,0.066985646,0.055555556,0.107142857,0.181818182,0.08
2012-06-04,0.051660517,0.045510455,0.083333333,0.094736842,0.183673469,0.106666667
2012-06-05,0.043196544,0.057235421,0.054794521,0.111111111,0.090909091,0.060240964
2012-06-06,0.046511628,0.069767442,0.033333333,0.093457944,0,0.051724138
2012-06-07,0.084795322,0.105263158,0.044117647,0.135416667,0.283018868,0.090909091
2012-06-08,0.079434168,0.092491839,0.087719298,0.21,0.254545455,0.172839506
2012-06-09,0.041666667,0.020833333,0,0.277777778,0.058823529,0.133333333
2012-06-10,0.057142857,0.073469388,0.083333333,0.125,0.25,0.071428571
2012-06-11,0.060190074,0.057022175,0.064935065,0.133333333,0.208955224,0.043956044
2012-06-12,0.076849183,0.055715658,0.133333333,0.137931034,0.338983051,0.10619469
2012-06-13,0.07715736,0.069035533,0.04109589,0.157894737,0.367647059,0.033898305
2012-06-14,0.071748879,0.064573991,0.047619048,0.158730159,0.204081633,0.052631579
2012-06-15,0.084245077,0.059080963,0.150684932,0.191489362,0.306451613,0.2
2012-06-16,0.039215686,0.045751634,0,0,0,0.1875
2012-06-17,0.088339223,0.014134276,0,0.11627907,0.125,0.12
2012-06-18,0.070466321,0.055958549,0.102564103,0.12295082,0.252747253,0.05
2012-06-19,0.049147442,0.047141424,0.05,0.102362205,0.077777778,0.050359712
2012-06-20,0.062745098,0.052941176,0.043478261,0.193548387,0.129032258,0.076923077
2012-06-21,0.044762757,0.051924799,0.051020408,0.081081081,0.028169014,0.035714286
2012-06-22,0.063333333,0.056666667,0.142857143,0.129310345,0.122222222,0.115942029
2012-06-23,0,0.02189781,0,0,0,0
2012-06-24,0.03180212,0.010600707,0.138888889,0.111111111,0.230769231,0.025641026
2012-06-25,0.072375127,0.065239551,0.101449275,0.238095238,0.246376812,0.056338028
2012-06-26,0.072870939,0.061457419,0.134328358,0.219298246,0.158536585,0.079365079
2012-06-27,0.052676296,0.059473237,0.090909091,0.098684211,0.076923077,0.083333333
2012-06-28,0.054365733,0.051894563,0.056179775,0.093959732,0.075630252,0.044025157
2012-06-29,0.066430469,0.077059345,0.082191781,0.113402062,0.131944444,0.095238095
2012-06-30,0.028368794,0.007092199,0,0,0,0.05
2012-07-01,0.03187251,0.023904382,0.041666667,0.038461538,0.09375,0.025
2012-07-02,0.06116208,0.054026504,0.095238095,0.142857143,0.246575342,0.04040404
2012-07-03,0.034115139,0.0554371,0.056338028,0.057142857,0.051724138,0.052173913
2012-07-04,0.044554455,0.079207921,0.042857143,0.071428571,0.114285714,0.063157895
2012-07-05,0.066736184,0.059436913,0.012048193,0.021978022,0.079365079,0.11023622
2012-07-06,0.049531459,0.080321285,0.133333333,0.022222222,0.063829787,0.054054054
2012-07-07,0.02739726,0.01369863,0,0,0,0.166666667
2012-07-08,0.057692308,0.038461538,0.08,0,0.117647059,0.043478261
2012-07-09,0.055776892,0.065737052,0.084745763,0.126436782,0.090909091,0.068027211
2012-07-10,0.065934066,0.046703297,0.086419753,0.178217822,0.15,0.084615385
2012-07-11,0.066792098,0.048918156,0.160714286,0.311111111,0.5,0.109243697
2012-07-12,0.071684588,0.047491039,0.072463768,0.205128205,0.052631579,0.103448276
2012-07-13,0.050351288,0.058548009,0.039215686,0.113207547,0.1125,0.087378641
2012-07-14,0,0.046296296,0,0,0,0
2012-07-15,0.010309278,0.030927835,0,0.083333333,0,0.032258065
2012-07-16,0.050515464,0.054639175,0.018867925,0.307692308,0.195121951,0.1
2012-07-17,0.059768064,0.079393399,0.056338028,0.046875,0.050847458,0.046153846
2012-07-18,0.052676296,0.045879354,0.136363636,0.126213592,0.096774194,0.034013605
2012-07-19,0.058229814,0.048913043,0.081395349,0.088888889,0.090909091,0.029411765
2012-07-20,0.052406417,0.048128342,0.102941176,0.069444444,0.085106383,0.016528926
2012-07-21,0.005952381,0.011904762,0,0,0,0
2012-07-22,0.022727273,0.045454545,0,0.043478261,0.3,0
2012-07-23,0.056244042,0.045757865,0.16,0.141414141,0.109090909,0.062937063
2012-07-24,0.078947368,0.040247678,0.135416667,0.161971831,0.041666667,0.102564103
2012-07-25,0.06192822,0.045742435,0.054054054,0.083333333,0.081967213,0.071428571
2012-07-26,0.052179657,0.047556143,0.0625,0.078947368,0.03,0.084269663
2012-07-27,0.039667897,0.029520295,0.127272727,0.16,0.161290323,0.027472527
2012-07-28,0.014787431,0.012939002,0.008333333,0.018691589,0,0
2012-07-29,0.019264448,0.012259194,0.017094017,0,0.021978022,0
2012-07-30,0.045185185,0.036296296,0.023255814,0.047619048,0.034965035,0.011450382
2012-07-31,0.039520958,0.037125749,0.012658228,0.054545455,0.054794521,0.017730496
2012-08-01,0.04789272,0.024904215,0.050359712,0.078817734,0.125,0.037735849
2012-08-02,0.045825487,0.028876334,0.033333333,0.048309179,0.079268293,0.036912752
2012-08-03,0.035905271,0.048128342,0.031088083,0.028248588,0.046979866,0.01010101
2012-08-04,0.002173913,0.006521739,0,0.010204082,0.018181818,0
2012-08-05,0.015652174,0.013913043,0,0.02739726,0,0
2012-08-06,0.031300161,0.032905297,0.014184397,0.051470588,0.092198582,0.030701754
2012-08-07,0.045454545,0.033333333,0,0.101910828,0.168224299,0.035714286
2012-08-08,0.04721635,0.040873855,0.084745763,0.100840336,0.137254902,0.041493776
2012-08-09,0.038406828,0.047652916,0.052631579,0.120300752,0.171052632,0.017094017
2012-08-10,0.059757236,0.056022409,0.058823529,0.160377358,0.118811881,0.023809524
2012-08-11,0.022613065,0.012562814,0,0.032786885,0,0.027272727
2012-08-12,0.028077754,0.032397408,0.017857143,0.05,0.015873016,0.006451613
2012-08-13,0.048834628,0.052164262,0.083333333,0.164179104,0.266666667,0.019607843
2012-08-14,0.054112554,0.032467532,0.333333333,0.159292035,0.194444444,0.055555556
2012-08-15,0.061043285,0.031076582,0.133333333,0.236363636,0.233333333,0.141176471
2012-08-16,0.037735849,0.038784067,0,0.045454545,0.055555556,0.01980198
2012-08-17,0.042979943,0.064469914,0.027027027,0.044444444,0.060606061,0.04
2012-08-18,0.025316456,0.075949367,0,0,0,0
2012-08-19,0.044444444,0.022222222,0,0.083333333,0,0.095238095
2012-08-20,0.077994429,0.06545961,0.108108108,0.217391304,0.178571429,0.131578947
2012-08-21,0.044117647,0.048642534,0.12195122,0.18,0.169811321,0.043956044
2012-08-22,0.060962567,0.058823529,0.142857143,0.212121212,0.121212121,0.108433735
2012-08-23,0.057312253,0.044466403,0.127659574,0.136986301,0.166666667,0.06185567
2012-08-24,0.08137931,0.049655172,0.285714286,0.519230769,0.285714286,0.109375
2012-08-25,0,0.03960396,0,0,0,0
2012-08-26,0.054794521,0.050228311,0.222222222,0,0.181818182,0.090909091
2012-08-27,0.045618247,0.06362545,0.075,0.170454545,0.243243243,0.083333333
2012-08-28,0.046153846,0.064615385,0.074626866,0.1875,0.112676056,0.042857143
2012-08-29,0.06421152,0.067044381,0.166666667,0.068965517,0.104477612,0.106060606
2012-08-30,0.058453237,0.056654676,0.060606061,0.08045977,0.391304348,0.098901099
2012-08-31,0.072,0.066285714,0.149253731,0.207317073,0.341463415,0.042253521
2012-09-01,0.030927835,0.041237113,0,0,0,0
2012-09-02,0.046511628,0.069767442,0,0.1,0.066666667,0.043478261
2012-09-03,0.040372671,0.068322981,0.132075472,0.108433735,0.095238095,0.038961039
2012-09-04,0.051960784,0.048039216,0.02173913,0.057471264,0.134615385,0.065420561
2012-09-05,0.030461271,0.050478677,0.010869565,0.07079646,0.031914894,0.018348624
2012-09-06,0.037418148,0.057998129,0.0625,0.09375,0.064516129,0.038461538
2012-09-07,0.04772475,0.056603774,0.080645161,0.106382979,0.12195122,0.088888889
2012-09-08,0.066037736,0.075471698,0,0,0,0.117647059
2012-09-09,0.026315789,0.022556391,0,0.111111111,0,0
2012-09-10,0.032649254,0.052238806,0.016129032,0.076923077,0.070175439,0.07
2012-09-11,0.054474708,0.048638132,0.166666667,0.175182482,0.5,0.103448276
2012-09-12,0.048282266,0.052924791,0.066666667,0.073298429,0.119402985,0.108910891
2012-09-13,0.040905135,0.063533507,0.035294118,0.061403509,0.133333333,0.044117647
2012-09-14,0.041226216,0.043340381,0.095890411,0.092592593,0.15,0.076190476
2012-09-15,0.0234375,0.015625,0,0,0.142857143,0.142857143
2012-09-16,0.022813688,0.049429658,0,0,0.272727273,0.027027027
2012-09-17,0.038662487,0.053291536,0.041666667,0.086956522,0.195121951,0.035714286
2012-09-18,0.058585859,0.047474747,0.175438596,0.315068493,0.351351351,0.081395349
2012-09-19,0.05887372,0.056313993,0.02247191,0.134831461,0.225,0.134615385
2012-09-20,0.054867257,0.052212389,0.077922078,0.080808081,0.023255814,0.113636364
2012-09-21,0.045707915,0.056856187,0,0.164556962,0.242424242,0.176470588
2012-09-22,0,0.01010101,0,0,0,0
2012-09-23,0.039215686,0.019607843,0.071428571,0.15,0.111111111,0
2012-09-24,0.078269825,0.053553038,0.033898305,0.296610169,0.212765957,0.033333333
2012-09-25,0.056902985,0.055037313,0.078125,0.201754386,0.043478261,0.079207921
2012-09-26,0.07568113,0.074672048,0.139534884,0.220930233,0.2,0.091743119
2012-09-27,0.0624,0.0648,0.119402985,0.138888889,0.2,0.08
2012-09-28,0.089814815,0.074074074,0.08,0.119047619,0.088888889,0.049586777
2012-09-29,0.053097345,0.026548673,0,0,0.1,0.095238095
2012-09-30,0.080851064,0.046808511,0.043478261,0.277777778,0.181818182,0.083333333
2012-10-01,0.057943925,0.053271028,0.058823529,0.152380952,0.113636364,0.068965517
2012-10-02,0.089099526,0.054028436,0.098591549,0.534246575,0.034482759,0.08045977
2012-10-03,0.084745763,0.040877368,0.203125,0.2,0.15625,0.098039216
2012-10-04,0.05511811,0.052493438,0.035087719,0.075949367,0.071428571,0.079207921
2012-10-05,0.031659389,0.052401747,0.042857143,0.108433735,0.128205128,0.112359551
2012-10-06,0.035087719,0.026315789,0,0,0,0
2012-10-07,0.036363636,0.036363636,0.266666667,0.142857143,0,0.15625
2012-10-08,0.06979405,0.06979405,0.044776119,0.225806452,0.125,0.130952381
2012-10-09,0.059513075,0.056807935,0.071428571,0.18556701,0.238095238,0.066115702
2012-10-10,0.078853047,0.071684588,0.127906977,0.227272727,0.222222222,0.107692308
2012-10-11,0.058400719,0.0655885,0.158730159,0.231707317,0.20754717,0.13253012
2012-10-12,0.076327434,0.058628319,0.092592593,0.140625,0.242424242,0.036585366
2012-10-13,0.088888889,0.111111111,0.181818182,0.210526316,0,0.333333333
2012-10-14,0.085714286,0.06122449,0,0.25,0.333333333,0.142857143
2012-10-15,0.059546314,0.053875236,0.034482759,0.191011236,0.090909091,0.06504065
2012-10-16,0.085840708,0.053982301,0.086956522,0.235294118,0.162790698,0.114035088
2012-10-17,0.053941909,0.065560166,0.075949367,0.16091954,0.25,0.042372881
2012-10-18,0.056864338,0.044679123,0.228915663,0.240506329,0.033898305,0.126126126
2012-10-19,0.055135135,0.045405405,0.058823529,0.203703704,0.031746032,0.093023256
2012-10-20,0.031496063,0.023622047,0.25,0.071428571,0,0.045454545
2012-10-21,0.051502146,0.055793991,0.125,0.055555556,0.142857143,0.032258065
2012-10-22,0.056530214,0.06042885,0.03030303,0.071428571,0.088235294,0.065420561
2012-10-23,0.065619224,0.040665434,0.161764706,0.178082192,0.24,0.073170732
2012-10-24,0.0648,0.0512,0.057971014,0.142857143,0.12195122,0.038167939
2012-10-25,0.07734375,0.0453125,0.15,0.313953488,0.127659574,0.229007634
2012-10-26,0.091541136,0.070683662,0.155172414,0.193548387,0.131578947,0.091954023
2012-10-27,0.015748031,0.023622047,0,0,0,0
2012-10-28,0.064885496,0.038167939,0,0.041666667,0,0.026315789
2012-10-29,0.093103448,0.055172414,0.424242424,0.403508772,0.878787879,0.170731707
2012-10-30,0.064089522,0.043743642,0.058823529,0.135802469,0.322033898,0.146341463
2012-10-31,0.072029935,0.051449953,0.123287671,0.134146341,0.205128205,0.12
2012-11-01,0.063119928,0.03336339,0.14893617,0.163636364,0.166666667,0.181818182
2012-11-02,0.074660633,0.055429864,0.057692308,0.126984127,0.28125,0.063829787
2012-11-03,0.037878788,0.007575758,0,0,0,0.1
2012-11-04,0.086330935,0.050359712,0.285714286,0.318181818,0.285714286,0.193548387
2012-11-05,0.099133782,0.059672762,0.227272727,0.568181818,0.2,0.230769231
2012-11-06,0.090493601,0.050274223,0.116666667,0.302631579,0.125,0.05982906
2012-11-07,0.090834697,0.058919804,0.067567568,0.138613861,0.066666667,0.076923077
2012-11-08,0.070731707,0.058536585,0.077777778,0.147540984,0.035087719,0.091603053
2012-11-09,0.067961165,0.05609493,0.204819277,0.231707317,0.115384615,0.084210526
2012-11-10,0.03030303,0.075757576,0.269076305,0.285714286,0,0
2012-11-11,0.089795918,0.065306122,0.333333333,0.214285714,0.4,0.153846154
2012-11-12,0.100241546,0.080917874,0.386363636,0.285714286,0.166666667,0.107526882
2012-11-13,0.106106106,0.067067067,0.163934426,0.340659341,0.095238095,0.092105263
2012-11-14,0.094982079,0.05734767,0.053333333,0.213483146,0.26,0.114583333
2012-11-15,0.093806922,0.047358834,0.207317073,0.206896552,0.071428571,0.142857143
2012-11-16,0.083726415,0.071933962,0.054545455,0.138888889,0.081081081,0.141304348
2012-11-17,0.016,0.032,0,0,0,0
2012-11-18,0.040358744,0.049327354,0,0.263157895,0.5,0
2012-11-19,0.062195122,0.075609756,0.150943396,0.094117647,0.115384615,0.020408163
2012-11-20,0.074363992,0.061643836,0.380952381,0.220588235,0.105263158,0.112149533
2012-11-21,0.074884793,0.079493088,0.226415094,0.215909091,0.033333333,0.054347826
2012-11-22,0.037459283,0.057003257,0.038461538,0.024390244,0.023809524,0.054347826
2012-11-23,0.045296167,0.06445993,0.114285714,0.14893617,0.025641026,0.043010753
2012-11-24,0.029126214,0.009708738,0.090909091,0,0.1,0
2012-11-25,0.076923077,0.033653846,0.263157895,0.315789474,0.333333333,0.085714286
2012-11-26,0.07719715,0.04631829,0.195121951,0.28358209,0.25,0.09
2012-11-27,0.081165453,0.072840791,0.074074074,0.229508197,0.085714286,0.071428571
2012-11-28,0.075855689,0.07400555,0.171875,0.220588235,0.3125,0.064516129
2012-11-29,0.062218215,0.061316501,0.129032258,0.024691358,0.047619048,0.068965517
2012-11-30,0.080957811,0.085518814,0.08,0.097826087,0.255319149,0.022727273
2012-12-01,0.027272727,0.009090909,0,0,0,0
2012-12-02,0.064257028,0.0562249,0.05,0.045454545,0.111111111,0.045454545
2012-12-03,0.075550892,0.077649528,0,0.09375,0.12195122,0.147368421
2012-12-04,0.06072478,0.05582762,0.043478261,0.079545455,0.289473684,0.077586207
2012-12-05,0.060891938,0.057461407,0.036144578,0.065420561,0.173913043,0.051282051
2012-12-06,0.074037512,0.066140178,0.163265306,0.202898551,0.3,0.079646018
2012-12-07,0.068315665,0.06360424,0.109090909,0.119565217,0.14893617,0.071428571
2012-12-08,0.015625,0.0234375,0,0,0.4,0
2012-12-09,0.055776892,0.047808765,0.076923077,0.263157895,0.857142857,0.08
2012-12-10,0.107226107,0.060606061,0.180327869,0.280487805,0.732394366,0.1125
2012-12-11,0.068862275,0.064870259,0.090909091,0.204081633,0.3125,0.075630252
2012-12-12,0.068829892,0.062930187,0.08974359,0.087912088,0.306122449,0.068376068
2012-12-13,0.078846154,0.074038462,0.047058824,0.150684932,0.288888889,0.044444444
2012-12-14,0.080952381,0.071428571,0.096153846,0.166666667,0.133333333,0.033707865
2012-12-15,0.024,0.048,0,0,0,0
2012-12-16,0.097959184,0.048979592,0,0.0625,0.5,0.05
2012-12-17,0.085324232,0.056882821,0.132075472,0.055555556,0.056603774,0.117647059
2012-12-18,0.068552775,0.078346028,0.058823529,0.133333333,0.066666667,0.0625
2012-12-19,0.058365759,0.058365759,0.048387097,0.114942529,0.23255814,0.018348624
2012-12-20,0.068833652,0.069789675,0.045454545,0.102941176,0.060606061,0.158536585
2012-12-21,0.095771144,0.070895522,0.085106383,0.093333333,0.108695652,0.117647059
2012-12-22,0.048543689,0.029126214,0,0.18952381,0,0
2012-12-23,0.087301587,0.071428571,0,0.285714286,0,0.2
2012-12-24,0.108108108,0.081081081,0.2,0.8,1.1,0.36
2012-12-25,0.099009901,0.01980198,0,1.5,0.55,0.4
2012-12-26,0.063711911,0.052631579,0,0,0,0.166666667
2012-12-27,0.054613936,0.030131827,0.032258065,0.088235294,0.142857143,0.075
2012-12-28,0.067391304,0.060869565,0.217391304,0.321428571,0.238095238,0.088235294
2012-12-29,0.010752688,0.021505376,0,0,0,0
2012-12-30,0.072727273,0.060606061,0,0.125,0,0
2012-12-31,0.084302326,0.069767442,0.04,0.210526316,0.142857143,0.074074074
2013-01-01,0.022988506,0.028735632,0,0,0,0
2013-01-02,0.086466165,0.035714286,0.166666667,0.294117647,0.277777778,0.081081081
2013-01-03,0.053311793,0.063004847,0.060606061,0.162162162,0.058823529,0.015384615
2013-01-04,0.0609319,0.091397849,0.058823529,0.057692308,0,0.075757576
2013-01-05,0,0.040816327,0.166666667,0,0,0
2013-01-06,0.025125628,0.065326633,0.083333333,0,0,0
2013-01-07,0.045632334,0.032594524,0.044444444,0.107142857,0.071428571,0.074074074
2013-01-08,0.032146958,0.052812859,0.063492063,0.04109589,0.162162162,0.0625
2013-01-09,0.031914894,0.050827423,0.025,0,0,0.009615385
2013-01-10,0.043196544,0.058315335,0.052631579,0.075757576,0.076923077,0.017699115
2013-01-11,0.050890585,0.044529262,0.055555556,0.085365854,0.114285714,0.075949367
2013-01-12,0.017699115,0.008849558,0,0,0,0
2013-01-13,0.043824701,0.043824701,0,0.333333333,0,0.083333333
2013-01-14,0.068309071,0.069428891,0.070422535,0.140350877,0.104166667,0.066037736
2013-01-15,0.047149123,0.049342105,0.04109589,0.063829787,0.060606061,0.105769231
2013-01-16,0.048598131,0.051401869,0.162162162,0.138297872,0.083333333,0.118110236
2013-01-17,0.045275591,0.046259843,0.031007752,0.014084507,0.063829787,0.061946903
2013-01-18,0.05355064,0.061699651,0.017857143,0.014285714,0.088888889,0.042735043
2013-01-19,0.014925373,0.02238806,0.083333333,0,0,0
2013-01-20,0.015686275,0.011764706,0.026315789,0.03125,0,0.018867925
2013-01-21,0.057189542,0.047385621,0.121212121,0.103896104,0.15,0.068181818
2013-01-22,0.05192108,0.040498442,0,0.048,0,0.057692308
2013-01-23,0.07,0.056,0.152542373,0.154639175,0.078431373,0.204301075
2013-01-24,0.035532995,0.043654822,0.02970297,0.078947368,0.071428571,0.039370079
2013-01-25,0.033946252,0.041018388,0.036363636,0.108695652,0.041666667,0.054945055
2013-01-26,0.015748031,0.05511811,0,0,0,0
2013-01-27,0.03030303,0.073593074,0,0.125,0,0.034482759
2013-01-28,0.044827586,0.062068966,0.040540541,0.035714286,0.035087719,0.0625
